Tanker Type,Tile,"NW Coor (Long, Lat)","NE Coor (Long, Lat)","SE Coor (Long, Lat)","SW Coor (Long, Lat)",Capture Date,County,State
external_floating_roof_tank,m_3908137_sw_17_060_20190812,"(-81.4903032638229, 39.38454130291315)","(-81.49000918902831, 39.38454130291315)","(-81.49000918902831, 39.38433169149194)","(-81.4903032638229, 39.38433169149194)",20190812,Washington,39
external_floating_roof_tank,m_3308412_se_16_060_20191004,"(-84.53911971854707, 33.77702662783434)","(-84.53870832427667, 33.77702662783434)","(-84.53870832427667, 33.77668843060793)","(-84.53911971854707, 33.77668843060793)",20191004,Cobb,13
external_floating_roof_tank,m_3308412_se_16_060_20191004,"(-84.53924423211942, 33.77584440254126)","(-84.5388587395421, 33.77584440254126)","(-84.5388587395421, 33.77550672269281)","(-84.53924423211942, 33.77550672269281)",20191004,Cobb,13
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.20791827852317, 34.945999083214275)","(-88.20784514178395, 34.945999083214275)","(-88.20784514178395, 34.945940299622)","(-88.20791827852317, 34.945940299622)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21565179401358, 34.962027721099645)","(-88.21557855739101, 34.962027721099645)","(-88.21557855739101, 34.96196353345455)","(-88.21565179401358, 34.96196353345455)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21516540177906, 34.96202176965136)","(-88.21504625046977, 34.96202176965136)","(-88.21504625046977, 34.96196345124882)","(-88.21516540177906, 34.96196345124882)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21522533695301, 34.96207527053102)","(-88.21509304410645, 34.96207527053102)","(-88.21509304410645, 34.96201708369991)","(-88.21522533695301, 34.96201708369991)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21529737514578, 34.9620583193152)","(-88.21517822369312, 34.9620583193152)","(-88.21517822369312, 34.96200000104554)","(-88.21529737514578, 34.96200000104554)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21538263461768, 34.96204664578921)","(-88.21526348312428, 34.96204664578921)","(-88.21526348312428, 34.961988327604004)","(-88.21538263461768, 34.961988327604004)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21525058135398, 34.962004686946436)","(-88.21513143001195, 34.962004686946436)","(-88.21513143001195, 34.96194636862805)","(-88.21525058135398, 34.96194636862805)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21532919018578, 34.96198766994981)","(-88.21521003881537, 34.96198766994981)","(-88.21521003881537, 34.96192935170905)","(-88.21532919018578, 34.96192935170905)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21427087695623, 34.95439710226908)","(-88.21418450816438, 34.95439710226908)","(-88.21418450816438, 34.95433304493549)","(-88.21427087695623, 34.95433304493549)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21416583510003, 34.95440356266434)","(-88.21409933624065, 34.95440356266434)","(-88.21409933624065, 34.95435012675403)","(-88.21416583510003, 34.95435012675403)",20181012,Tishomingo,28
external_floating_roof_tank,m_3408807_nw_16_060_20181012,"(-88.21408074288092, 34.95442605375224)","(-88.2140075941791, 34.95442605375224)","(-88.2140075941791, 34.954367274196905)","(-88.21408074288092, 34.954367274196905)",20181012,Tishomingo,28
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.907030628624, 40.8876469927394)","(-111.90642617429567, 40.8876469927394)","(-111.90642617429567, 40.88719232482103)","(-111.907030628624, 40.88719232482103)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90665048191065, 40.88536368672012)","(-111.9063698865769, 40.88536368672012)","(-111.9063698865769, 40.88515509936095)","(-111.90665048191065, 40.88515509936095)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90946875948381, 40.88782236660363)","(-111.90893638676768, 40.88782236660363)","(-111.90893638676768, 40.88743200279626)","(-111.90946875948381, 40.88743200279626)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90886337790965, 40.887821734876376)","(-111.90833086088524, 40.887821734876376)","(-111.90833086088524, 40.887420559494345)","(-111.90886337790965, 40.887420559494345)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90729355834414, 40.88708280904873)","(-111.90682595863842, 40.88708280904873)","(-111.90682595863842, 40.886740570305875)","(-111.90729355834414, 40.886740570305875)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90620594463203, 40.88618873431669)","(-111.90607643787972, 40.88618873431669)","(-111.90607643787972, 40.8860924628407)","(-111.90620594463203, 40.8860924628407)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90594958513924, 40.886190748739736)","(-111.90581295766174, 40.886190748739736)","(-111.90581295766174, 40.8860945329119)","(-111.90594958513924, 40.8860945329119)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90636076510832, 40.886052393623046)","(-111.90607304666355, 40.886052393623046)","(-111.90607304666355, 40.88584386156073)","(-111.90636076510832, 40.88584386156073)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90595478970357, 40.88605017902335)","(-111.905667072524, 40.88605017902335)","(-111.905667072524, 40.885841645934356)","(-111.90595478970357, 40.885841645934356)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90628011576226, 40.885361193261936)","(-111.90599952158522, 40.885361193261936)","(-111.90599952158522, 40.885152604988996)","(-111.90628011576226, 40.885152604988996)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90594535466123, 40.88535841888413)","(-111.90565764054556, 40.88535841888413)","(-111.90565764054556, 40.885149885714505)","(-111.90594535466123, 40.885149885714505)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90519069792259, 40.88589943605817)","(-111.90498931991442, 40.88589943605817)","(-111.90498931991442, 40.88575508292631)","(-111.90519069792259, 40.88575508292631)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90621071496992, 40.88862633089686)","(-111.90587988911682, 40.88862633089686)","(-111.90587988911682, 40.888391112485266)","(-111.90621071496992, 40.888391112485266)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90600829428186, 40.888406318497836)","(-111.90566308023544, 40.888406318497836)","(-111.90566308023544, 40.88816040259548)","(-111.90600829428186, 40.88816040259548)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.9075230518101, 40.886156755940995)","(-111.90708438458536, 40.886156755940995)","(-111.90708438458536, 40.88584672019468)","(-111.9075230518101, 40.88584672019468)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90775512410107, 40.88541985537798)","(-111.90731646073701, 40.88541985537798)","(-111.90731646073701, 40.8851098204347)","(-111.90775512410107, 40.8851098204347)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90725650563256, 40.885412969673865)","(-111.90681784460615, 40.885412969673865)","(-111.90681784460615, 40.8851029328082)","(-111.90725650563256, 40.8851029328082)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.9072560235661, 40.884856263056975)","(-111.90681736626416, 40.884856263056975)","(-111.90681736626416, 40.884546226120506)","(-111.9072560235661, 40.884546226120506)",20180828,Davis,49
external_floating_roof_tank,m_4011101_se_12_060_20180828,"(-111.90781123616645, 40.884835678458344)","(-111.9074156710842, 40.884835678458344)","(-111.9074156710842, 40.88455232932039)","(-111.90781123616645, 40.88455232932039)",20180828,Davis,49
external_floating_roof_tank,m_3510008_nw_14_060_20180918,"(-100.10010551259766, 35.95763738595369)","(-100.10003831314859, 35.95763738595369)","(-100.10003831314859, 35.95758931835072)","(-100.10010551259766, 35.95758931835072)",20180918,Hemphill,48
external_floating_roof_tank,m_3510008_nw_14_060_20180918,"(-100.11191488816267, 35.958572544363875)","(-100.11184768092478, 35.958572544363875)","(-100.11184768092478, 35.95852448351949)","(-100.11191488816267, 35.95852448351949)",20180918,Hemphill,48
external_floating_roof_tank,m_4211327_sw_12_060_20190718,"(-113.7137712103103, 42.51515520375307)","(-113.71348578999093, 42.51515520375307)","(-113.71348578999093, 42.51497286298061)","(-113.7137712103103, 42.51497286298061)",20190718,Cassia,16
external_floating_roof_tank,m_4211327_sw_12_060_20190718,"(-113.71467785973695, 42.514841954001994)","(-113.71437761308377, 42.514841954001994)","(-113.71437761308377, 42.51465456394171)","(-113.71467785973695, 42.51465456394171)",20190718,Cassia,16
external_floating_roof_tank,m_4211327_sw_12_060_20190718,"(-113.7133474554089, 42.514814051433035)","(-113.7130401505613, 42.514814051433035)","(-113.7130401505613, 42.51463222805353)","(-113.7133474554089, 42.51463222805353)",20190718,Cassia,16
external_floating_roof_tank,m_4211327_sw_12_060_20190718,"(-113.71333982171672, 42.51514381390901)","(-113.71303251522353, 42.51514381390901)","(-113.71303251522353, 42.51496199056355)","(-113.71333982171672, 42.51496199056355)",20190718,Cassia,16
external_floating_roof_tank,m_4409308_se_15_060_20190731,"(-93.0446315223955, 44.93844237624507)","(-93.04441848192593, 44.93844237624507)","(-93.04441848192593, 44.938296626999914)","(-93.0446315223955, 44.938296626999914)",20190731,Ramsey,27
external_floating_roof_tank,m_3110223_sw_13_060_20180924,"(-102.20706017051103, 31.659837349217074)","(-102.20682610813758, 31.659837349217074)","(-102.20682610813758, 31.65962662414763)","(-102.20706017051103, 31.65962662414763)",20180924,Midland,48
external_floating_roof_tank,m_3110223_sw_13_060_20180924,"(-102.24717120750506, 31.655753485601604)","(-102.2468010199706, 31.655753485601604)","(-102.2468010199706, 31.65543709186737)","(-102.24717120750506, 31.65543709186737)",20180924,Midland,48
external_floating_roof_tank,m_3909948_se_14_060_20190709,"(-99.02295754989522, 39.26573389516877)","(-99.02251231087853, 39.26573389516877)","(-99.02251231087853, 39.26539336780732)","(-99.02295754989522, 39.26539336780732)",20190709,Osborne,20
external_floating_roof_tank,m_3909948_se_14_060_20190709,"(-99.0227485648516, 39.264712094457416)","(-99.02253285078211, 39.264712094457416)","(-99.02253285078211, 39.2643769288634)","(-99.0227485648516, 39.2643769288634)",20190709,Osborne,20
external_floating_roof_tank,m_3909948_se_14_060_20190709,"(-99.02295721829553, 39.26471746030115)","(-99.02275541326291, 39.26471746030115)","(-99.02275541326291, 39.26438229239175)","(-99.02295721829553, 39.26438229239175)",20190709,Osborne,20
external_floating_roof_tank,m_3909948_se_14_060_20190709,"(-99.02747718798557, 39.26262414365473)","(-99.02700411923051, 39.26262414365473)","(-99.02700411923051, 39.262262013531874)","(-99.02747718798557, 39.262262013531874)",20190709,Osborne,20
external_floating_roof_tank,m_3909948_se_14_060_20190709,"(-99.02759695966152, 39.266549284794635)","(-99.02711691494213, 39.266549284794635)","(-99.02711691494213, 39.26620337672824)","(-99.02759695966152, 39.26620337672824)",20190709,Osborne,20
external_floating_roof_tank,m_3909948_se_14_060_20190709,"(-99.02753382942318, 39.26518684450052)","(-99.02701205559917, 39.26518684450052)","(-99.02701205559917, 39.264819319457345)","(-99.02753382942318, 39.264819319457345)",20190709,Osborne,20
external_floating_roof_tank,m_3809846_nw_14_060_20190712,"(-98.3121548659381, 38.33893846795874)","(-98.31173163114683, 38.33893846795874)","(-98.31173163114683, 38.338681839418726)","(-98.3121548659381, 38.338681839418726)",20190712,Rice,20
external_floating_roof_tank,m_3809846_nw_14_060_20190712,"(-98.31127571797832, 38.33897656609344)","(-98.31084592830454, 38.33897656609344)","(-98.31084592830454, 38.338687451826544)","(-98.31127571797832, 38.338687451826544)",20190712,Rice,20
external_floating_roof_tank,m_3809846_nw_14_060_20190712,"(-98.31224458857264, 38.339614911725754)","(-98.31189650859802, 38.339614911725754)","(-98.31189650859802, 38.33939657596836)","(-98.31224458857264, 38.33939657596836)",20190712,Rice,20
external_floating_roof_tank,m_3809846_nw_14_060_20190712,"(-98.31156477943925, 38.33962714435265)","(-98.31120307348759, 38.33962714435265)","(-98.31120307348759, 38.339397911862264)","(-98.31156477943925, 38.339397911862264)",20190712,Rice,20
external_floating_roof_tank,m_3809846_nw_14_060_20190712,"(-98.31085761173777, 38.33962839756707)","(-98.31049590804159, 38.33962839756707)","(-98.31049590804159, 38.339399162915974)","(-98.31085761173777, 38.339399162915974)",20190712,Rice,20
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49100293052066, 34.553882426055374)","(-82.49073785170671, 34.553882426055374)","(-82.49073785170671, 34.55368548527229)","(-82.49100293052066, 34.55368548527229)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49097115763772, 34.55320112670767)","(-82.49063320217543, 34.55320112670767)","(-82.49063320217543, 34.552950973498874)","(-82.49097115763772, 34.552950973498874)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49254669878924, 34.55501052709609)","(-82.49236161179948, 34.55501052709609)","(-82.49236161179948, 34.554899175376356)","(-82.49254669878924, 34.554899175376356)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49076976826682, 34.553641813783784)","(-82.4905644946983, 34.553641813783784)","(-82.4905644946983, 34.55349824444879)","(-82.49076976826682, 34.55349824444879)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.48994075443366, 34.55409016221044)","(-82.48945040620428, 34.55409016221044)","(-82.48945040620428, 34.55372825100944)","(-82.48994075443366, 34.55372825100944)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49114461140988, 34.55339377599366)","(-82.49086011387405, 34.55339377599366)","(-82.49086011387405, 34.5532078930727)","(-82.49114461140988, 34.5532078930727)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49128783512488, 34.552991670388096)","(-82.49093007373969, 34.552991670388096)","(-82.49093007373969, 34.55273093950045)","(-82.49128783512488, 34.55273093950045)",20190906,Anderson,45
external_floating_roof_tank,m_3408229_sw_17_060_20190906,"(-82.49282279717538, 34.55362754618781)","(-82.49264454048723, 34.55362754618781)","(-82.49264454048723, 34.553532341965195)","(-82.49282279717538, 34.553532341965195)",20190906,Anderson,45
external_floating_roof_tank,m_4309639_sw_14_060_20190711,"(-96.2130067030304, 43.416633979325425)","(-96.2128006937014, 43.416633979325425)","(-96.2128006937014, 43.416439874309035)","(-96.2130067030304, 43.416439874309035)",20190711,Lyon,19
external_floating_roof_tank,m_4309639_sw_14_060_20190711,"(-96.19327601826771, 43.43143956326101)","(-96.1930458991966, 43.43143956326101)","(-96.1930458991966, 43.431125980484246)","(-96.19327601826771, 43.431125980484246)",20190711,Lyon,19
external_floating_roof_tank,m_4309639_sw_14_060_20190711,"(-96.1934825925001, 43.43146084380004)","(-96.19329639927001, 43.43146084380004)","(-96.19329639927001, 43.43115914491637)","(-96.1934825925001, 43.43115914491637)",20190711,Lyon,19
external_floating_roof_tank,m_4309639_sw_14_060_20190711,"(-96.1913484703397, 43.431284156923155)","(-96.19119822335459, 43.431284156923155)","(-96.19119822335459, 43.43116701590583)","(-96.1913484703397, 43.43116701590583)",20190711,Lyon,19
external_floating_roof_tank,m_3809231_sw_15_060_20181022,"(-92.21561737615957, 38.547320266499696)","(-92.21537828954024, 38.547320266499696)","(-92.21537828954024, 38.547145636669505)","(-92.21561737615957, 38.547145636669505)",20181022,Cole,29
